 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
   365    12    31  2023     172       0  hru172                 0.004       0.015       0.002       0.027       6.278       0.045       0.000       0.002       0.000       4.784       0.000       0.000
   365    12    31  2023     173       0  hru173                 0.001       0.005       0.001       0.016       1.885       0.005       0.000       0.000       0.000       2.198       0.000       0.000
   365    12    31  2023     174       0  hru174                 0.001       0.006       0.001       0.068      13.744       0.006       0.000       0.000       0.000       2.373       0.000       0.000
   365    12    31  2023     175       0  hru175                 0.001       0.005       0.001       0.014      49.467       0.043       0.000       0.001       0.000       3.597       0.000       0.000
   365    12    31  2023     176       0  hru176                 0.000       0.001       0.000       0.006      69.019       0.014       0.000       0.000       0.000       4.552       0.000       0.000
   365    12    31  2023     177       0  hru177                 0.000       0.000       0.000       0.021       1.775       0.004       0.000       0.000       0.000       2.090       0.000       0.000
   365    12    31  2023     178       0  hru178                 0.000       0.000       0.000       0.024       1.182       0.004       0.000       0.000       0.000       2.191       0.000       0.000
   365    12    31  2023     179       0  hru179                 0.000       0.000       0.000       0.000       1.537       0.000       0.000       0.000       0.000       1.381       0.000       0.000
   365    12    31  2023     180       0  hru180                 0.000       0.000       0.000       0.000      17.869       0.000       0.000       0.000       0.000       1.867       0.000       0.000
   365    12    31  2023     181       0  hru181                 0.006       0.044       0.007       0.022      46.829       0.063       0.000       0.008       0.000       3.356       0.000       0.000
   365    12    31  2023     182       0  hru182                 0.000       0.000       0.000       0.000      48.459       0.000       0.000       0.000       0.000       1.780       0.000       0.000
   365    12    31  2023     183       0  hru183                 0.000       0.000       0.000       0.000       5.142       0.000       0.000       0.000       0.000       1.295       0.000       0.000
